Code établissement;Appellation officielle;Dénomination principale;Patronyme uai;Secteur Public/Privé;Adresse;Lieu dit;Boite postale;Code postal;Localite d'acheminement;Commune;Coordonnee X;Coordonnee Y;EPSG;Latitude;Longitude;Qualité d'appariement;Localisation;Code nature;Nature;Code état établissement;Etat établissement;Code département;Code région;Code académie;Code commune;Département;Région;Académie;Position;secteur_prive_code_type_contrat;secteur_prive_libelle_type_contrat;code_ministere;libelle_ministere;date_ouverture
0440804K;Ecole maternelle Roger Salengro;ECOLE MATERNELLE PUBLIQUE;ROGER SALENGRO;Public;28 rue Alexandre Huchon;PONT ROUSSEAU;;44400;REZE;Rezé;355683.9;6685924.5;EPSG:2154;47.1843139814093;-1.5493101544157684;Parfaite;Numéro de rue;101;ECOLE MATERNELLE;1;OUVERT;44;52;17;44143;Loire-Atlantique;Pays de la Loire;Nantes;47.1843139814,-1.54931015442;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-01-21
0440856S;Ecole élémentaire Eugène Nicol;ECOLE ELEMENTAIRE PUBLIQUE;EUGENE NICOL;Public;Impasse du Souvenir;;;44550;ST MALO DE GUERSAC;Saint-Malo-de-Guersac;309336.2;6707628.1;EPSG:2154;47.353645645081805;-2.178819338396149;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;2;A FERMER;44;52;17;44176;Loire-Atlantique;Pays de la Loire;Nantes;47.3536456451,-2.1788193384;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-01-23
0440892F;Ecole primaire Ernest Renan;ECOLE PRIMAIRE PUBLIQUE;ERNEST RENAN;Public;6 rue des Frères Monvoisin;;;44600;ST NAZAIRE;Saint-Nazaire;308372.3;6701657.9;EPSG:2154;47.299446732237115;-2.186369734842959;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44184;Loire-Atlantique;Pays de la Loire;Nantes;47.2994467322,-2.18636973484;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-01-06
0440907X;Ecole maternelle Ferdinand Buisson;ECOLE MATERNELLE PUBLIQUE;FERDINAND BUISSON;Public;110 chemin de Porce;;;44600;ST NAZAIRE;Saint-Nazaire;302811.7;6697245.2;EPSG:2154;47.25650070586269;-2.255909422514501;Parfaite;Numéro de rue;101;ECOLE MATERNELLE;1;OUVERT;44;52;17;44184;Loire-Atlantique;Pays de la Loire;Nantes;47.2565007059,-2.25590942251;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-01-07
0440915F;Ecole primaire René-Guy Cadou;ECOLE PRIMAIRE PUBLIQUE;RENE-GUY CADOU;Public;14 rue René de Châteaubriand;;;44160;STE REINE DE BRETAGNE;Sainte-Reine-de-Bretagne;309085.5;6717243.3;EPSG:2154;47.43986731256162;-2.19049980132022;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44189;Loire-Atlantique;Pays de la Loire;Nantes;47.4398673126,-2.19049980132;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-01-23
0440940H;Ecole élémentaire René Descartes;ECOLE ELEMENTAIRE PUBLIQUE;RENE DESCARTES;Public;406 rue Descartes;;;44240;SUCE SUR ERDRE;Sucé-sur-Erdre;358330.9;6703627.2;EPSG:2154;47.34478872809858;-1.5278104920892408;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44201;Loire-Atlantique;Pays de la Loire;Nantes;47.3447887281,-1.52781049209;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-01-23
0440953X;Ecole élémentaire Léo Lagrange;ECOLE ELEMENTAIRE PUBLIQUE;LEO LAGRANGE;Public;Rue Léo Lagrange;;;44570;TRIGNAC;Trignac;307390.2;6701785.6;EPSG:2154;47.300012833709175;-2.1994494772714863;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44210;Loire-Atlantique;Pays de la Loire;Nantes;47.3000128337,-2.19944947727;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-01-23
0440966L;Ecole maternelle Les Treilles;ECOLE MATERNELLE PUBLIQUE;LES TREILLES;Public;17 avenue de Morges;;;44120;VERTOU;Vertou;361432.5;6683637.2;EPSG:2154;47.1667100815389;-1.4718102863473463;Parfaite;Numéro de rue;101;ECOLE MATERNELLE;1;OUVERT;44;52;17;44215;Loire-Atlantique;Pays de la Loire;Nantes;47.1667100815,-1.47181028635;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-01-23
0440974V;Ecole primaire du Dauphin;ECOLE PRIMAIRE PUBLIQUE;DU DAUPHIN;Public;85 ruelle;VRITZ;;44540;VALLONS DE L ERDRE;Vallons-de-l'Erdre;394165.5;6728058.1;EPSG:2154;47.58193861271414;-1.0704904279434708;Parfaite;Rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44180;Loire-Atlantique;Pays de la Loire;Nantes;47.5819386127,-1.07049042794;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-01-23
0441034K;Ecole élémentaire La Contrie;ECOLE ELEMENTAIRE PUBLIQUE;CONTRIE;Public;19 rue de la Petite Reine;;;44100;NANTES;Nantes;352065.2;6689624.5;EPSG:2154;47.21568197619949;-1.5998597249344466;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44109;Loire-Atlantique;Pays de la Loire;Nantes;47.2156819762,-1.59985972493;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-09-17
0441083N;Ecole primaire privée Notre-Dame de la Trinité;ECOLE PRIMAIRE PRIVEE;NOTRE-DAME DE LA TRINITE;Privé;44 rue de l'Ancienne Eglise;;;44830;BOUAYE;Bouaye;344324.5;6682460.1;EPSG:2154;47.14719407865324;-1.696329872452119;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44018;Loire-Atlantique;Pays de la Loire;Nantes;47.1471940787,-1.69632987245;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1971-03-10
0441097D;Ecole primaire privée Saint Joseph;ECOLE PRIMAIRE PRIVEE;ST JOSEPH;Privé;1 avenue Lenormand;LA BAULE LES PINS;;44500;LA BAULE;La Baule-Escoublac;292220.6;6701320.5;EPSG:2154;47.28667698641521;-2.399310445365413;Correcte;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44055;Loire-Atlantique;Pays de la Loire;Nantes;47.2866769864,-2.39931044537;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1971-03-09
0441151M;Ecole primaire privée Saint Joseph;ECOLE PRIMAIRE PRIVEE;ST JOSEPH;Privé;7 rue des Dolmens;LA MADELEINE;;44350;GUERANDE;Guérande;294992.1;6709009.6;EPSG:2154;47.357435838073265;-2.369639582089792;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44069;Loire-Atlantique;Pays de la Loire;Nantes;47.3574358381,-2.36963958209;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1971-03-12
0441155S;Ecole primaire privée Sainte Marie;ECOLE PRIMAIRE PRIVEE;STE MARIE;Privé;17 rue du Morbihan;;;44410;HERBIGNAC;Herbignac;299467.2;6719125.2;EPSG:2154;47.45101249768324;-2.319509532733735;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44072;Loire-Atlantique;Pays de la Loire;Nantes;47.4510124977,-2.31950953273;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1971-03-12
0441230Y;Ecole primaire privée Notre-Dame;ECOLE PRIMAIRE PRIVEE;NOTRE-DAME;Privé;6 rue de Préfailles;;;44770;LA PLAINE SUR MER;La Plaine-sur-Mer;306668.2;6683533.4;EPSG:2154;47.13562213454269;-2.1931093994553477;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44126;Loire-Atlantique;Pays de la Loire;Nantes;47.1356221345,-2.19310939946;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1971-03-15
0441484Z;Ecole primaire privée Notre-Dame des Batignolles;ECOLE PRIMAIRE PRIVEE;N-D.DES BATIGNOLLES;Privé;184 boulevard Jules Verne;;;44300;NANTES;Nantes;358035.5;6692673.7;EPSG:2154;47.24619036951912;-1.5234103272462436;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44109;Loire-Atlantique;Pays de la Loire;Nantes;47.2461903695,-1.52341032725;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1971-03-22
0441557D;Ecole élémentaire Paul Eluard;ECOLE ELEMENTAIRE PUBLIQUE;PAUL ELUARD;Public;46 rue François Luneau;;;44330;VALLET;Vallet;376800.2;6682420.5;EPSG:2154;47.16342616335474;-1.2683699936232755;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44212;Loire-Atlantique;Pays de la Loire;Nantes;47.1634261634,-1.26836999362;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1972-05-16
0441566N;Ecole primaire Ragon;ECOLE PRIMAIRE PUBLIQUE;RAGON;Public;6 boulevard Condorcet;;;44400;REZE;Rezé;356221.2;6683808.2;EPSG:2154;47.16557108774919;-1.540620551277246;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44143;Loire-Atlantique;Pays de la Loire;Nantes;47.1655710877,-1.54062055128;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1972-05-10
0530233R;ECOLE ELEMENTAIRE;ECOLE ELEMENTAIRE PUBLIQUE;R.P.I. LOUPFOUGERES;Public;8 rue de la Grotte;;;53250;LE HAM;Le Ham;450062.9;6814258.5;EPSG:2154;48.38052515939453;-0.37654951558106736;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;53;52;17;53112;Mayenne;Pays de la Loire;Nantes;48.3805251594,-0.376549515581;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1969-01-16
0530244C;Ecole primaire;ECOLE PRIMAIRE;R.P.I. TRANS;Public;39 rue du Maine;;;53160;IZE;Izé;454614.1;6797225.1;EPSG:2154;48.229140736908434;-0.3055099622147482;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;53;52;17;53120;Mayenne;Pays de la Loire;Nantes;48.2291407369,-0.305509962215;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1969-01-20
0530245D;Ecole primaire;ECOLE PRIMAIRE PUBLIQUE;YVES DUTEIL;Public;Rue du Stade;;;53250;JAVRON LES CHAPELLES;Javron-les-Chapelles;453581.6;6818262.2;EPSG:2154;48.41785663496207;-0.3313506300692583;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;53;52;17;53121;Mayenne;Pays de la Loire;Nantes;48.417856635,-0.331350630069;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1969-01-20
0530368M;Ecole primaire Bouchara;ECOLE ELEMENTAIRE PUBLIQUE;R.P.I. BOUCHARA;Public;;LE BOURG;;53370;RAVIGNY;Ravigny;473394.2;6820524.4;EPSG:2154;48.445408859235414;-0.06496953637408022;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;53;52;17;53187;Mayenne;Pays de la Loire;Nantes;48.4454088592,-0.0649695363741;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1969-02-03
0441697F;Ecole primaire Jean de La Fontaine;ECOLE PRIMAIRE PUBLIQUE;JEAN DE LA FONTAINE;Public;Rue du Mortier Plat;;;44160;STE ANNE SUR BRIVET;Sainte-Anne-sur-Brivet;323100.4;6718517.5;EPSG:2154;47.45945341209449;-2.005990697943772;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44152;Loire-Atlantique;Pays de la Loire;Nantes;47.4594534121,-2.00599069794;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1975-05-05
0441866P;Ecole maternelle Célestin Freinet;ECOLE MATERNELLE PUBLIQUE;CELESTIN FREINET;Public;Rue Célestin Freinet;LES COUETS;;44340;BOUGUENAIS;Bouguenais;352651.3;6685769.4;EPSG:2154;47.18134100995532;-1.5891699354726754;Parfaite;Rue;101;ECOLE MATERNELLE;1;OUVERT;44;52;17;44020;Loire-Atlantique;Pays de la Loire;Nantes;47.18134101,-1.58916993547;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1978-09-01
0442091J;Ecole primaire La Lune Bleue;ECOLE PRIMAIRE PUBLIQUE;LA LUNE BLEUE;Public;16 rue de l'Abbé Blanconnier;NOTRE DAME DE GRACE;;44530;GUENROUET;Guenrouet;329096.0;6721240.3;EPSG:2154;47.48730775890763;-1.9288196698815174;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44068;Loire-Atlantique;Pays de la Loire;Nantes;47.4873077589,-1.92881966988;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1988-09-01
0442401W;Ecole primaire privée Diwan;ECOLE PRIMAIRE PRIVEE;DIWAN;Privé;7 place du Sénéchal;;;44350;GUERANDE;Guérande;290634.3;6706474.8;EPSG:2154;47.33199089626555;-2.424929795218408;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44069;Loire-Atlantique;Pays de la Loire;Nantes;47.3319908963,-2.42492979522;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1999-09-01
0491525S;Ecole primaire privée Saint jean;ECOLE PRIMAIRE PRIVEE;ST JEAN;Privé;2 rue F. DOLTO;BEAUPREAU;;49600;BEAUPREAU EN MAUGES;Beaupréau-en-Mauges;398524.1;6685767.3;EPSG:2154;47.2037311528982;-0.9842033645824039;Moyenne;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49023;Maine-et-Loire;Pays de la Loire;Nantes;47.2037311529,-0.984203364582;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-04-22
0440831P;Ecole primaire La Bernardière;ECOLE PRIMAIRE PUBLIQUE;BERNARDIERE;Public;4 rue de Marseille;;;44800;ST HERBLAIN;Saint-Herblain;350710.0;6688645.9;EPSG:2154;47.20617527269115;-1.6169797598929396;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44162;Loire-Atlantique;Pays de la Loire;Nantes;47.2061752727,-1.61697975989;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-01-23
0440840Z;Ecole maternelle La Rabotière;ECOLE MATERNELLE PUBLIQUE;LA RABOTIERE;Public;4 rue de Saint-Servan;;;44800;ST HERBLAIN;Saint-Herblain;350913.3;6689592.9;EPSG:2154;47.21479321819731;-1.6150293898037673;Parfaite;Numéro de rue;101;ECOLE MATERNELLE;1;OUVERT;44;52;17;44162;Loire-Atlantique;Pays de la Loire;Nantes;47.2147932182,-1.6150293898;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-01-23
0440902S;Ecole élémentaire Léon Blum;ECOLE ELEMENTAIRE PUBLIQUE;LEON BLUM;Public;95 route des Fréchets;;;44600;ST NAZAIRE;Saint-Nazaire;303269.7;6698079.7;EPSG:2154;47.264270814669665;-2.2505998673519403;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44184;Loire-Atlantique;Pays de la Loire;Nantes;47.2642708147,-2.25059986735;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-01-06
0490096N;Ecole maternelle Paul Valéry;ECOLE MATERNELLE PUBLIQUE;PAUL VALERY;Public;2 rue Maurice Suard;;;49100;ANGERS;Angers;434326.3;6715813.6;EPSG:2154;47.489237806603974;-0.5294595166060655;Parfaite;Numéro de rue;101;ECOLE MATERNELLE;1;OUVERT;49;52;17;49007;Maine-et-Loire;Pays de la Loire;Nantes;47.4892378066,-0.529459516606;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1965-10-15
0490199A;Ecole élémentaire Paul Valéry;ECOLE ELEMENTAIRE PUBLIQUE;PAUL VALERY;Public;2 rue Maurice Suard;;;49100;ANGERS;Angers;434393.3;6715794.8;EPSG:2154;47.48909569006233;-0.5285594568130194;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49007;Maine-et-Loire;Pays de la Loire;Nantes;47.4890956901,-0.528559456813;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1965-10-15
0491625A;Ecole élémentaire Alfred de Musset;ECOLE ELEMENTAIRE PUBLIQUE;ALFRED DE MUSSET;Public;5 rue Alfred de Musset;;;49100;ANGERS;Angers;435494.8;6715701.1;EPSG:2154;47.488695087896424;-0.5138901293557029;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49007;Maine-et-Loire;Pays de la Loire;Nantes;47.4886950879,-0.513890129356;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1971-06-14
0491875X;Ecole maternelle Le Tertre;ECOLE MATERNELLE PUBLIQUE;LE TERTRE;Public;11  RUE DES VIGNES;PELLOUAILLES-LES-VIGNES;;49112;VERRIERES EN ANJOU;Verrières-en-Anjou;441353.0;6719567.2;EPSG:2154;47.52578302947112;-0.4383997467159754;Correcte;Rue;101;ECOLE MATERNELLE;1;OUVERT;49;52;17;49323;Maine-et-Loire;Pays de la Loire;Nantes;47.5257830295,-0.438399746716;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1978-09-01
0721062N;Ecole primaire Lyautey;ECOLE PRIMAIRE;GROUPE SCOLAIRE LYAUTEY;Public;74 boulevard Pasteur;;;72700;ALLONNES;Allonnes;487771.7;6766621.2;EPSG:2154;47.96557442819368;0.15557020459068968;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;72;52;17;72003;Sarthe;Pays de la Loire;Nantes;47.9655744282,0.155570204591;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1971-06-11
0492089E;Lycée général et technologique Emmanuel Mounier;LYCEE GENERAL ET TECHNOLOGIQUE;EMMANUEL MOUNIER;Public;1 boulevard Robert Schuman;;63045;49017;ANGERS CEDEX 02;Angers;434515.8;6715880.7;EPSG:2154;47.489917408044526;-0.5269851587014079;Correcte;Numéro de rue;300;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;1;OUVERT;49;52;17;49007;Maine-et-Loire;Pays de la Loire;Nantes;47.489917408,-0.526985158701;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1990-09-01
0441828Y;Maison Familiale Rurale de Châteaubriant;MAISON FAMILIALE RURALE;DE CHATEAUBRIANT;Privé;2 RUE PIERRE BLAYS;;;44110;CHATEAUBRIANT;Châteaubriant;371924.0;6744797.9;EPSG:2154;47.72169180745005;-1.3782693922278209;Parfaite;Numéro de rue;380;MAISON FAMILIALE RURALE EDUCATION ORIENT;1;OUVERT;44;52;17;44036;Loire-Atlantique;Pays de la Loire;Nantes;47.7216918075,-1.37826939223;99;SANS OBJET;03;AGRICULTURE;1977-03-03
0441972E;Maison Familiale Rurale de Carquefou;MAISON FAMILIALE RURALE;DE CARQUEFOU;Privé;;LA CHARMELIERE;;44470;CARQUEFOU;Carquefou;362104.0;6697910.6;EPSG:2154;47.2953446134342;-1.4736294636606224;Parfaite;Numéro de rue;380;MAISON FAMILIALE RURALE EDUCATION ORIENT;1;OUVERT;44;52;17;44026;Loire-Atlantique;Pays de la Loire;Nantes;47.2953446134,-1.47362946366;99;SANS OBJET;03;AGRICULTURE;1978-09-01
0490819Z;Lycée général et technologique privé St Benoit Site Université;LYCEE GEN.ET TECHNOL.PRIVE;ST BENOIT SITE UNIVERSITE;Privé;7  RUE VOLNEY;;;49000;ANGERS;Angers;432874.4;6713160.4;EPSG:2154;47.464793034590855;-0.5471397209802862;Parfaite;Numéro de rue;300;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;1;OUVERT;49;52;17;49007;Maine-et-Loire;Pays de la Loire;Nantes;47.4647930346,-0.54713972098;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1962-06-15
0442387F;Section d'enseignement général et technologique du Lycée professionnel Le Masle;SECTION GEN ET TECHNOL.PRIVEE;LP LE MASLE;Privé;9 rue JEAN PIERRE DUFREXOU;;;44612;ST NAZAIRE CEDEX;Saint-Nazaire;306695.9;6698737.0;EPSG:2154;47.27221598706344;-2.2059597370412334;Parfaite;Numéro de rue;335;SECTION ENSEIGT GENERAL ET TECHNOLOGIQUE;1;OUVERT;44;52;17;44184;Loire-Atlantique;Pays de la Loire;Nantes;47.2722159871,-2.20595973704;31;CONTRAT ASSOCIATION PARTIE DES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1998-05-01
0491927D;Collège privé Notre-Dame d'Orveau;COLLEGE PRIVE;ND D'ORVEAU;Privé;;NYOISEAU;;49500;SEGRE EN ANJOU BLEU;Segré-en-Anjou Bleu;406578.3;6742393.6;EPSG:2154;47.716453586380446;-0.9150106274886711;Correcte;Lieu-dit;340;COLLEGE;1;OUVERT;49;52;17;49331;Maine-et-Loire;Pays de la Loire;Nantes;47.7164535864,-0.915010627489;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1980-09-01
0442875L;Ecole primaire privée Les Petons dans l'herbe;ECOLE PRIMAIRE PRIVEE;LES PETONS DANS L'HERBE;Privé;8 bd Einstein;;;44000;NANTES;Nantes;355541.9;6694519.5;EPSG:2154;47.26148968357041;-1.5577297579243004;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44109;Loire-Atlantique;Pays de la Loire;Nantes;47.2614896836,-1.55772975792;10;HORS CONTRAT;06;MINISTERE DE L'EDUCATION NATIONALE;2018-09-01
0490716M;Ecole primaire;ECOLE PRIMAIRE PUBLIQUE;ALZON;Public;61 rue Joachim du Bellay;;;49260;ST JUST SUR DIVE;Saint-Just-sur-Dive;465052.3;6679173.3;EPSG:2154;47.17129406904731;-0.10260049392749557;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49291;Maine-et-Loire;Pays de la Loire;Nantes;47.171294069,-0.102600493927;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1965-10-15
0491092W;Ecole élémentaire privée Saint Louis;ECOLE ELEMENTAIRE PRIVEE;SAINT-LOUIS/A;Privé;47 rue d'Alsace;;;49400;SAUMUR;Saumur;466697.1;6688590.6;EPSG:2154;47.256590283099904;-0.0857596225753405;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49328;Maine-et-Loire;Pays de la Loire;Nantes;47.2565902831,-0.0857596225753;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-07-01
0491301Y;Ecole élémentaire privée SAINT-PHILBERT-EN-MAUGES;ECOLE ELEMENTAIRE PRIVEE;SAINT-PHILBERT-EN-MAUGES;Privé;2 rue des Tisserands;SAINT-PHILBERT-EN-MAUGES;;49600;BEAUPREAU EN MAUGES;Beaupréau-en-Mauges;395661.2;6680135.9;EPSG:2154;47.15179219857264;-1.0181895428369738;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49023;Maine-et-Loire;Pays de la Loire;Nantes;47.1517921986,-1.01818954284;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-04-25
0491318S;Ecole élémentaire privée Saint René Goupil;ECOLE ELEMENTAIRE PRIVEE;ST RENE GOUPIL;Privé;55 rue de l'Hommeau;SAINT-MARTIN-DU-BOIS;;49500;SEGRE EN ANJOU BLEU;Segré-en-Anjou Bleu;419761.9;6740642.4;EPSG:2154;47.70645840946042;-0.7382706306152867;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49331;Maine-et-Loire;Pays de la Loire;Nantes;47.7064584095,-0.738270630615;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-05-18
0491470G;Ecole primaire privée Ange Gardien;ECOLE PRIMAIRE PRIVEE;ANGE GARDIEN/A;Privé;14 rue Germaine de Terves;;;49340;NUAILLE;Nuaillé;412143.9;6673130.0;EPSG:2154;47.09613519100562;-0.7964695438600701;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49231;Maine-et-Loire;Pays de la Loire;Nantes;47.096135191,-0.79646954386;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-04-20
0491578Z;Ecole élémentaire privée Saint Aubin;ECOLE ELEMENTAIRE PRIVEE;ST AUBIN;Privé;8 rue de l'Ecole;SAINT-REMY-LA-VARENNE;;49250;BRISSAC LOIRE AUBANCE;Brissac Loire Aubance;449884.9;6704829.5;EPSG:2154;47.39652334774396;-0.31688947047778876;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49050;Maine-et-Loire;Pays de la Loire;Nantes;47.3965233477,-0.316889470478;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1971-04-14
0530325R;Ecole primaire Paul Eluard;ECOLE PRIMAIRE;PAUL ELUARD;Public;Rue de Oisseau;;;53100;MAYENNE;Mayenne;430765.5;6807473.3;EPSG:2154;48.311835709531394;-0.6326805654811649;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;53;52;17;53147;Mayenne;Pays de la Loire;Nantes;48.3118357095,-0.632680565481;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1969-01-27
0530398V;Ecole primaire Jacques Prévert;ECOLE PRIMAIRE;JACQUES PREVERT;Public;10 rue de la Gare;;;53500;ST DENIS DE GASTINES;Saint-Denis-de-Gastines;414300.7;6811572.0;EPSG:2154;48.341647740159196;-0.8571904079363428;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;53;52;17;53211;Mayenne;Pays de la Loire;Nantes;48.3416477402,-0.857190407936;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1969-02-04
